id,name,airport_code,country,state,region,longitude,latitude,date,temp_avg,temp_min,temp_max,precip,snow,wind_direction,wind_speed,air_press
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-07-21,27.1,22.2,34.4,3.3,0,265,15.5,1013.9
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-07-22,24.4,21.7,30.6,1.3,0,281,12.2,1012.3
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-07-23,27.2,22.2,33.3,0,0,306,9,1013.9
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-07-24,27.8,22.2,33.9,0,0,346,11.2,1018.1
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-07-25,28.2,21.7,35,0,0,327,10.4,1019.8
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-07-26,29.7,24.4,35.6,0,0,316,7.6,1019.1
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-07-27,29.7,23.9,36.1,0,0,53,6.1,1018.7
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-07-28,29.7,25,34.4,0.3,0,209,7.6,1019.2
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-07-29,29.2,25,36.7,0,0,307,10.1,1017.8
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-07-30,29.5,23.9,34.4,0,0,310,13.7,1015.7
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-07-31,28.7,23.3,36.1,0,0,344,12.6,1015.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-08-01,29.3,22.8,35.6,0,0,353,13.7,1017
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-08-02,27.9,23.3,32.8,0,0,120,12.2,1019.3
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-08-03,26.8,22.8,33.3,5.8,0,212,11.9,1017.2
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-08-04,25.7,22.8,32.8,0,0,296,12.6,1013.9
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-08-05,28.1,23.3,35.6,0,0,318,7.6,1014.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-08-06,28.3,21.7,35.6,27.2,0,258,10.1,1015.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-08-07,25.2,21.7,33.9,6.6,0,243,13.7,1014.9
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-08-08,24.8,22.2,31.1,0,0,272,12.2,1015.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-08-09,25.1,20.6,31.7,0.8,0,285,11.2,1014.9
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-08-10,25.8,20.6,30.6,4.1,0,261,13.7,1012
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-08-11,26.6,22.2,32.2,16.5,0,226,10.4,1013
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-08-12,26.9,22.8,34.4,20.8,0,262,12.2,1015.3
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-08-13,26.2,22.2,34.4,0,0,308,9,1016.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-08-14,29.2,24.4,35.6,0.3,0,265,10.8,1015.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-08-15,27.3,22.8,32.2,16,0,269,10.8,1013.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-08-16,24.6,19.4,30,0,0,308,10.8,1014
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-08-17,25.2,20,30.6,0,0,302,9.4,1013.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-08-18,26,20.6,32.2,0,0,310,11.9,1014.3
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-08-19,27.4,23.3,31.7,0,0,66,9.4,1016.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-08-20,27.3,22.2,33.3,0,0,87,10.4,1019.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-08-21,29.3,23.9,35.6,0,0,338,7.2,1019.8
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-08-22,30.1,24.4,35.6,0,0,344,10.1,1017
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-08-23,30.3,27.2,33.9,0,0,76,13.7,1016.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-08-24,29.4,24.4,35.6,0,0,291,6.5,1016.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-08-25,31,26.7,36.7,0,0,304,13.7,1014.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-08-26,31.3,25,37.2,0,0,326,13.3,1011.3
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-08-27,30.3,25,36.1,0,0,8,10.4,1009
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-08-28,27.4,22.8,33.9,21.3,0,112,12.6,1010.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-08-29,25.9,22.8,32.2,2,0,103,11.5,1010.7
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-08-30,24.8,21.7,29.4,11.7,0,31,15.8,1006.9
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-08-31,24.6,20,31.1,0,0,86,10.8,1011.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-09-01,25.8,22.8,29.4,0,0,105,18.4,1020.1
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-09-02,24.1,20,28.3,0,0,100,11.2,1021.9
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-09-03,24.7,19.4,30.6,0,0,103,5.8,1019.3
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-09-04,26.4,20.6,32.8,0,0,323,4.7,1017
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-09-05,26.7,22.2,32.2,0,0,322,5.8,1017.2
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-09-06,27.3,22.8,32.8,0,0,302,9,1015.2
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-09-07,28.2,23.3,33.3,0,0,287,12.6,1011.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-09-08,25.1,18.9,30,0,0,316,9.7,1012.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-09-09,24.9,20.6,30,0,0,76,11.9,1013.7
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-09-10,24.7,19.4,31.7,0,0,65,9.4,1015.9
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-09-11,26.7,21.1,33.9,0,0,69,7.9,1016.8
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-09-12,26.8,22.2,33.9,0,0,16,10.1,1015.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-09-13,25,21.7,29.4,4.8,0,320,9.4,1014.2
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-09-14,23.8,21.1,27.2,2.3,0,64,11.9,1014.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-09-15,22.1,20,23.3,0.8,0,84,15.1,1016.8
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-09-16,20.3,18.9,21.7,11.7,0,110,9.4,1017.2
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-09-17,21.9,18.9,27.8,13.2,0,320,11.2,1013.3
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-09-18,21.4,16.1,27.2,0,0,302,11.5,1015
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-09-19,22.1,16.7,28.3,0,0,92,6.1,1017.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-09-20,22.3,17.8,27.2,0,0,92,9.7,1019.2
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-09-21,23.1,18.9,28.3,0,0,74,14.4,1020.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-09-22,22.8,18.9,27.8,0,0,54,11.2,1018.3
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-09-23,23.2,16.1,30,0,0,335,13.3,1013.1
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-09-24,22.2,15.6,30,0,0,297,11.2,1013.3
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-09-25,23.7,16.7,31.7,0,0,317,9,1016.1
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-09-26,24.9,21.7,28.9,0,0,84,12.6,1018.1
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-09-27,22.4,18.3,23.9,0,0,84,18.4,1019.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-09-28,19.9,16.1,25.6,0,0,88,13.7,1019.2
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-09-29,22.4,17.2,30,0,0,48,7.9,1018.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-09-30,24.6,18.3,30.6,0,0,53,4.7,1019.7
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-10-01,23.3,18.9,28.3,0,0,70,12.2,1022
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-10-02,23.3,18.3,28.9,0,0,77,13.3,1021.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-10-03,23.2,18.3,28.9,0,0,70,11.5,1020.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-10-04,23,18.3,28.9,0,0,93,10.1,1019.9
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-10-05,22.6,17.2,27.8,0,0,96,10.4,1018.3
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-10-06,22.7,18.9,26.1,0.3,0,17,11.5,1015.3
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-10-07,18.5,11.7,22.2,0,0,327,24.1,1016.1
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-10-08,14.3,8.3,20.6,0,0,316,13.7,1016.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-10-09,15.8,8.3,23.9,0,0,253,10.8,1013.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-10-10,19.3,12.2,28.3,0,0,225,13.3,1012
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-10-11,20.3,15.6,23.3,17.8,0,336,6.8,1012.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-10-12,16.9,15,20.6,14,0,80,24.5,1009.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-10-13,17.3,15.6,19.4,3.6,0,85,15.8,1012.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-10-14,19.3,15.6,24.4,0.3,0,288,15.1,1009.1
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-10-15,15.9,10.6,18.3,0,0,317,20.5,1009
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-10-16,11.8,7.8,15.6,0,0,320,20.5,1013.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-10-17,12.4,7.2,20,0,0,311,9.7,1018.1
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-10-18,14.6,8.3,21.7,0,0,88,5.4,1020.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-10-19,15.8,10.6,22.2,0,0,220,5.8,1018
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-10-20,17.3,13.9,24.4,9.4,0,268,16.9,1008.2
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-10-21,16.8,10,24.4,0,0,275,13.7,1010.8
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-10-22,19.7,14.4,26.1,0,0,313,15.5,1014.3
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-10-23,17.3,11.7,22.8,0,0,86,12.2,1021.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-10-24,16.4,10,23.3,0,0,94,13,1026
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-10-25,17.5,11.7,24.4,0,0,94,11.5,1026.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-10-26,20.3,16.1,26.1,0,0,116,10.8,1024.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-10-27,20.3,15.6,26.1,0,0,135,5.8,1023.7
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-10-28,20.7,15,27.8,0,0,19,3.6,1021.9
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-10-29,21.6,16.1,28.3,0,0,247,6.1,1018.7
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-10-30,21.4,11.7,29.4,0,0,282,15.1,1014.9
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-10-31,12.9,7.2,17.8,0,0,319,22.7,1016.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-11-01,7.7,1.1,12.8,0,0,337,18.7,1024.9
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-11-02,7.1,1.7,13.9,0,0,90,10.4,1031
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-11-03,9.5,2.8,18.9,0,0,82,7.9,1029.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-11-04,13.7,5.6,22.8,0,0,324,8.3,1024.3
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-11-05,15.1,8.9,23.9,0,0,318,13,1019.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-11-06,16.9,9.4,25.6,0,0,281,7.9,1018.3
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-11-07,18.5,11.7,27.2,0,0,263,9.4,1017.2
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-11-08,19.7,12.2,26.7,0,0,253,7.2,1016.9
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-11-09,20.2,15.6,25.6,0,0,246,9.4,1016.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-11-10,18.3,13.9,19.4,1.3,0,305,8.3,1018.2
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-11-11,12.2,10.6,13.3,16.3,0,67,19.8,1024.2
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-11-12,11.5,10,15,0,0,77,15.8,1026.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-11-13,14.3,10.6,19.4,0,0,49,10.8,1027.1
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-11-14,15.7,11.1,20.6,0,0,79,14.8,1025.8
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-11-15,14.4,11.7,17.2,0,0,83,19.4,1025.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-11-16,15.7,12.2,21.1,0,0,84,17.6,1022
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-11-17,17.2,14.4,22.2,0,0,75,9.4,1014.9
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-11-18,18.1,12.2,23.3,0,0,323,16.2,1011.1
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-11-19,14.6,8.3,21.1,0,0,77,12.2,1014
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-11-20,15.6,12.2,19.4,0,0,103,15.5,1017.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-11-21,17.2,14.4,19.4,31.2,0,162,18.4,1013.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-11-22,13.1,7.8,15,0,0,310,22,1014.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-11-23,8.9,4.4,14.4,0,0,323,8.6,1018
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-11-24,11.4,6.7,17.8,0,0,299,8.6,1019.9
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-11-25,10.7,6.7,15.6,0,0,78,15.8,1022.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-11-26,9.2,6.7,10,2.3,0,110,12.6,1017.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-11-27,7.9,3.9,11.1,0,0,300,20.2,1019.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-11-28,5.8,1.7,11.7,0,0,305,18.4,1023.7
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-11-29,4.4,-2.1,13.3,0,0,302,8.3,1024.2
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-11-30,8.3,1.7,15,0,0,131,6.1,1022.3
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-12-01,11.3,8.3,18.9,3.8,0,128,10.1,1018.2
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-12-02,16.7,14.4,19.4,0,0,135,9,1014.8
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-12-03,18.5,11.1,20.6,2.5,0,260,13,1012.3
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-12-04,13.3,7.2,20.6,0,0,266,14.8,1014.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-12-05,10.2,4.4,16.1,0,0,283,14.4,1018.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-12-06,9.2,3.9,12.2,0,0,326,18.7,1022.8
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-12-07,6.7,0,15,0,0,274,6.1,1023.8
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-12-08,9.2,2.8,17.2,0,0,197,6.8,1021.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-12-09,14.4,11.1,20.6,7.1,0,136,7.9,1019.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-12-10,15.4,3.3,18.3,29.5,0,288,19.8,1012.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-12-11,5,0.6,10.6,0,0,313,18,1022.3
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-12-12,5.6,0.6,13.3,0,0,43,8.6,1031.7
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-12-13,8.1,1.7,15,0,0,44,6.1,1035.1
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-12-14,10.4,5.6,15,0,0,71,16.2,1036.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-12-15,7.8,1.7,15.6,0,0,89,13.7,1032.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-12-16,9.4,5,14.4,0,0,82,19.4,1024.7
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-12-17,10.2,8.9,12.2,0.3,0,4,22,1010.9
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-12-18,9.6,2.8,14.4,0,0,309,29.2,1011.8
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-12-19,3.7,-1.6,8.3,0,0,343,13.7,1025.7
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-12-20,4.2,-1.6,11.7,0,0,89,6.1,1031.2
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-12-21,6.5,0,13.9,0,0,60,2.9,1030.3
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-12-22,9.6,4.4,14.4,0,0,103,4.7,1027.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-12-23,11.6,6.7,19.4,0,0,90,6.5,1027
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-12-24,12.8,7.8,18.3,0.3,0,92,15.1,1024.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-12-25,15.4,13.9,17.2,43.2,0,132,18,1015.9
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-12-26,16.4,11.7,17.2,6.9,0,303,12.2,1013.3
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-12-27,11.9,8.3,14.4,0,0,276,12.2,1013
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-12-28,9.2,3.9,13.3,0,0,268,13,1011.7
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-12-29,4.7,1.1,7.2,0,0,271,15.1,1013.9
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-12-30,5.4,1.1,9.4,0,0,291,13.7,1018.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2023-12-31,4.9,-0.5,13.9,0,0,258,10.1,1020.8
